segment_id,city_name,admin_ward,latitude,longitude,elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,risk_labels,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,soil_group_A,soil_group_B,soil_group_C,soil_group_D,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,is_monitor
SEG-01155,"Pune, India",Zone I,-0.0358959211489459,0.5295269163358433,1.9696103507788467,-1.3951424651082769,-0.4930297989814689,-1.020701551962747,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-01156,"Colombo, Sri Lanka",Zone IV,-0.5086171421393342,0.6036764303627558,-0.574663957690741,-1.2171871633236253,2.265724036875035,0.20996769993564887,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-01157,"Ahmedabad, India",Borough West,0.14580490815492628,0.5141533405497926,2.6100858695390894,-1.707766643919152,-0.45689909813163715,-1.1933493966535291,-0.6739660419508215,sparse_drainage,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SEG-01158,"Istanbul, Türkiye",Sector 27,0.8832892630581901,-0.03322114253138955,-1.1519733129035283,0.7355115535566099,-0.4673886564428787,-0.37437885132546,0.4411875988702223,low_lying,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SEG-01159,"Ho Chi Minh City, Vietnam",District 10,-0.3495061012165693,0.94235177350397,0.34903101064971903,-1.0392318615389733,-0.0186686620175496,-0.09548617913265824,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEG-01160,"Lima, Peru",Borough Harbor,-1.2829856238816677,-1.3671153027125398,0.6845461677250388,-1.0055646422824174,-0.847343768605625,-0.011375690693558994,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01161,"Hyderabad, India",District 20,-0.08095447768087405,0.5879993302974782,0.7603455639819849,0.966372485601564,2.2674722965935747,-0.33453704101220266,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-01162,"New Orleans, USA",Sector 27,0.43021844625521943,-1.5303669912184283,-0.6116822674906448,5.884174813409873e-05,1.5967233179136349,-0.7550894832076976,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
SEG-01163,"Istanbul, Türkiye",District 5,0.8874155292263938,-0.03426948891095173,1.8758893918409947,0.2016456482026539,-0.846178262126598,-0.8347731038342123,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
SEG-01164,"New Orleans, USA",District 28,0.42937101825321655,-1.5301048354664255,-1.1225937019512238,1.4088559386877255,-1.1958302058346466,1.6486997390255,0.4411875988702223,extreme_rain_history|low_lying|event_2023-01-05,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SEG-01165,"Pune, India",Borough Delta,-0.03732148872977861,0.5311976012827052,-1.1411028568511759,0.4228873747457347,0.2925215678826135,-0.5691610350791628,-0.6739660419508215,low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SEG-01166,"Ho Chi Minh City, Vietnam",District 8,-0.3561010082486193,0.94234015510909,1.22366202869983,0.46617379950416343,-0.7366206530980761,-0.2681340238234403,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
SEG-01167,"Bengaluru, India",District 4,-0.2599910208398889,0.5766944183210035,0.38663691266866906,-0.1975513801250789,-0.3718171251626787,-0.2371459491353511,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01168,"Ahmedabad, India",District 4,0.1443572476314449,0.5119481214203128,2.0101542138930273,-0.5967484084528116,-1.0046871432742468,-0.12647425382074715,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-01169,"Hanoi, Vietnam",Ward J,0.07058531179619741,0.9314451059026421,-0.5085598330480553,0.31707611422513093,-1.2937327500729003,0.9226934177616979,2.113918060101788,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01170,"New Orleans, USA",Sector 4,0.43495505042052046,-1.5318088415674345,-0.8141077869520242,0.7258923480547366,-1.199326725271727,-0.6886864660189352,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
SEG-01171,"Tokyo, Japan",Borough Central,0.662864905788321,1.3576310794605744,-0.8796243193756638,-0.5919388057018752,-0.2622595161341569,-1.1180926438395984,-0.8412390880739781,low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SEG-01172,"Nairobi, Kenya",Sector 25,-0.846700288471722,0.06477822019551172,1.7604275207984375,1.7551473367551558,-1.1515409596316273,0.4224573549396883,2.113918060101788,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
SEG-01173,"Kuala Lumpur, Malaysia",Borough North,-0.6722793701605784,0.8805165257957323,-0.5881785787288011,5.884174813409873e-05,2.2674722965935747,0.5862514640053023,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
SEG-01174,"Bengaluru, India",Borough West,-0.26049789022224845,0.5767795821613947,-0.6246092963096589,0.3699817444854326,0.0711010088163934,0.2232483033734012,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01175,"Houston, USA",Ward F,0.42620055824456454,-1.596817294220128,-0.674260838819054,1.3078542809180578,0.13517819321399166,-0.7329551441447768,1.835129649896527,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
SEG-01176,"Doha, Qatar",Borough Old Town,0.2393627106463129,0.24943266441486445,0.5899438204586177,-0.5630811891962557,0.5862292005973746,-0.6532715235182619,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01177,"London, UK",District 24,1.3143064544678513,-0.39943343953213606,1.2271875820141067,1.9956274743019826,-0.8228681325460614,0.4888603721284506,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
SEG-01178,"Hong Kong, China",District 21,0.1228220699589567,1.0363048541776656,-1.1654879339415887,0.4036489637419885,-0.8485092750846517,-0.6001491097672521,-0.8412390880739781,low_lying|event_2025-04-08,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SEG-01179,"Jakarta, Indonesia",District 25,-1.0507459608832987,0.9444675662001318,-0.9965551709658366,0.2449320729610827,-1.0303282858128369,0.502140975566203,1.835129649896527,low_lying,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
SEG-01180,"Barcelona, Spain",Borough Delta,0.9001098885951693,-0.3711766607248887,-0.33698290508659584,0.023690346418001898,-0.28440413923566654,0.13471094712171808,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01181,"Tokyo, Japan",Ward D,0.6646102073447079,1.3561500861859612,-0.35108511834370215,-0.6833212579696692,-0.9778804942566296,-0.8303462360216283,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01182,"Istanbul, Türkiye",District 24,0.8860586952449124,-0.03417615195727925,0.8808019688864345,1.769576145007966,-1.3053878148631686,-0.18402353538434138,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
SEG-01183,"Philadelphia, USA",Sector 12,0.8390235976902082,-1.3429049819947843,0.002645397522046532,0.9471340745978174,-0.6585317190032786,-0.6532715235182619,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
SEG-01184,"Bangkok, Thailand",Borough Delta,-0.22989846913529896,0.8660577099961659,-0.9783398121754077,-0.5101755589359537,2.2674722965935747,1.9187386755931333,-0.6739660419508215,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
SEG-01185,"Rio de Janeiro, Brazil",District 24,-1.7301625754531158,-0.9419456117820662,-0.5781895110050176,-1.7702914796813272,-0.44990605925747623,2.5329665845891847,0.4411875988702223,ponding_hotspot|extreme_rain_history|sparse_drainage,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SEG-01186,"Athens, Greece",Sector 23,0.7596114563353299,-0.10008738155498487,0.11193755026462002,5.884174813409873e-05,-0.17368102372811778,0.49328723994103485,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-01187,"Dubai, UAE",Sector 22,0.23860754113629656,0.29760291938149774,-0.9107667069851068,1.6156688569779964,2.1922971286963446,-1.0029940807124103,-0.8412390880739781,low_lying,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SEG-01188,"Mumbai, India",Zone II,-0.01636571893467968,0.5186686084170998,-0.7274379346427254,0.49022181325884606,0.1748054135009039,0.245382642436322,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01189,"Delhi, India",Ward G,0.3728403739481212,0.573628318882594,1.4807336245324962,-1.5346209448854367,-1.090934622722232,0.4003230158767675,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
SEG-01190,"Hanoi, Vietnam",Ward F,0.0659944801395209,0.9330803949819858,-0.15864866660610627,-0.8564669570033848,-0.8438472491685444,2.5329665845891847,2.113918060101788,extreme_rain_history,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SEG-01191,"Shenzhen, China",Sector 11,0.12224249843014039,1.0358143164925422,-0.2535448099820505,-0.5919388057018752,0.0711010088163934,-0.4717699432023116,-0.3951776317455606,monitor,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
SEG-01192,"Chennai, India",Zone VIII,-0.2549187266848987,0.6103536501552335,-0.9090039303279684,5.884174813409873e-05,-0.9720529618614955,1.4760518943347176,-0.6739660419508215,low_lying,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
SEG-01193,"Lagos, Nigeria",Zone VIII,-0.5203267699588312,-0.3564930465880252,-1.1540298856701898,1.3703791166802333,-0.8904675083296175,2.5329665845891847,2.113918060101788,ponding_hotspot|extreme_rain_history|low_lying,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SEG-01194,"Riyadh, Saudi Arabia",Borough North,0.21590638795909733,0.18786436316041466,0.20918406251674868,0.3699817444854326,-1.1515409596316273,-1.2508986782171232,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-01195,"Rome, Italy",Ward H,0.9210541209646628,-0.24109185570916444,1.9696103507788467,0.6826059232963078,0.1060405312383211,-0.23271908132276686,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-01196,"Sydney, Australia",District 29,-2.179238456358072,1.5019530831657373,-1.0976210326417646,-2.3282053987899656,-1.2634295816182026,-0.15746232850883637,-0.8412390880739781,low_lying|sparse_drainage,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-01197,"Ho Chi Minh City, Vietnam",Ward E,-0.3484656054435313,0.9412683456074002,-0.4536199605672455,1.3703791166802333,-0.7063174846433785,2.5329665845891847,0.4411875988702223,extreme_rain_history,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SEG-01198,"Philadelphia, USA",Zone V,0.8352727888084615,-1.3425506083769274,-1.1654879339415887,-1.3374272320970386,-0.86016433987492,-0.5337460925784897,-0.3951776317455606,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SEG-01199,"Osaka, Japan",Sector 15,0.6227613462510613,1.3052549403993823,0.08108895876470015,0.18240723719890772,-0.186501594997413,0.015185516181945698,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
SEG-01200,"Durban, South Africa",Borough Harbor,-2.019345161614118,-0.00929899321391235,1.0961545171668279,-0.13502654436290393,0.8915918981024036,-1.1092389082144303,-0.6739660419508215,monitor,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
SEG-01201,"Lima, Peru",Zone III,-1.2840973080254625,-1.3660477432297564,0.0049957663982310675,1.0481357323674851,-1.1352238689252514,-0.011375690693558994,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-01202,"Bengaluru, India",Sector 7,-0.26391804139568703,0.5777394577331919,0.02996308824102837,0.21607445645546364,-0.26575603557123734,0.5862514640053023,-0.3951776317455606,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
SEG-01203,"Amsterdam, Netherlands",Sector 20,1.3510160061471397,-0.33668838600146456,-0.6592772372333785,0.09102478493111371,0.3577899307081162,0.4622991652529456,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-01204,"Mumbai, India",Sector 21,-0.012960214563960152,0.5181198530173727,-0.7676880016473829,0.009261538165192162,1.08040394770475,1.3963682737082028,2.113918060101788,monitor,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-01205,"Riyadh, Saudi Arabia",Ward C,0.21775683555734915,0.18853582842554528,-0.5238372307432538,5.884174813409873e-05,-0.7366206530980761,-1.551925689472846,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
SEG-01206,"Durban, South Africa",Borough Central,-2.0148684768277927,-0.008309581268118548,0.6769074688774397,-1.4865249173760713,2.2674722965935747,-1.2022031322786975,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01207,"Amsterdam, Netherlands",Sector 10,1.349324054955964,-0.33657982190904795,-1.1654879339415887,1.4184751441895984,-0.8135440807138469,-1.2508986782171232,2.113918060101788,low_lying,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SEG-01208,"Taipei, Taiwan",Zone IX,0.23089497668336528,1.1305851988811648,-0.3848716709388525,1.1876142121446442,-0.3100452817742568,-0.23271908132276686,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
SEG-01209,"Nairobi, Kenya",District 5,-0.8438657639298999,0.06582558580148011,0.44745270733993986,-2.2512517547749806,0.916067534161967,-1.1136657760270143,-0.8412390880739781,sparse_drainage,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SEG-01210,"Seoul, South Korea",Ward G,0.7441379684327808,1.1991044437788936,2.6606188003770535,0.6633675122925616,0.468513046215665,-0.9498716669614005,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
SEG-01211,"Hong Kong, China",Borough Harbor,0.11963074439335879,1.0357761920625899,-1.1566740506558972,0.7836075810659751,-0.45923011108969086,0.5331290502542922,1.835129649896527,low_lying,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-01212,"Copenhagen, Denmark",Ward B,1.4810784278183204,-0.2414518499141548,0.19067490761679662,0.06697677117643068,-0.12706076456704465,-0.6931133338315193,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-01213,"Vancouver, Canada",Sector 13,1.2253389517660032,-1.946867133966892,-1.1513857206844824,5.884174813409873e-05,0.7680482113255598,1.7549445665275194,-0.3951776317455606,ponding_hotspot|extreme_rain_history|low_lying,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SEG-01214,"Chennai, India",Zone X,-0.25766352933185327,0.6114687017131917,0.02996308824102837,1.9667698577963642,-1.241284958516693,1.8169207159036977,-0.6739660419508215,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
SEG-01215,"Tehran, Iran",Borough Old Town,0.6618949028674748,0.24619862635955472,0.8972545510197247,-0.6785116552187328,-1.2296298937264247,0.0417467230574507,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
SEG-01216,"Accra, Ghana",Ward H,-0.5607266204047232,-0.39969541924785296,-0.37693917598173027,0.7066539370509904,-0.8356887038153566,2.5329665845891847,0.4411875988702223,extreme_rain_history,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
SEG-01217,"Kolkata, India",Ward E,0.13316934056131016,0.7112997094225149,-0.8517136889709743,0.2593608812138924,1.3344843601325984,-0.936591063523648,1.835129649896527,low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SEG-01218,"San Francisco, USA",Zone VII,0.7460198371050217,-1.93699555972759,2.6895577171650746,0.18240723719890772,0.6736421865243868,-0.32125643757445,-0.6739660419508215,monitor,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
SEG-01219,"Nairobi, Kenya",Zone VI,-0.8473599264612114,0.06439954099615826,-0.2729353532105716,-0.6688924497168595,-0.2995557234630153,-0.2459996847605195,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
SEG-01220,"Dhaka, Bangladesh",District 3,0.1799035649674252,0.7379939272846016,-0.3017273719438302,5.884174813409873e-05,-0.2482734383858349,1.285696578393599,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-01221,"Philadelphia, USA",Sector 16,0.8367590301558644,-1.3430674760608372,-0.11369786184908014,0.23050326470827293,0.0711010088163934,1.064353187764391,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
SEG-01222,"Bogotá, Colombia",Sector 23,-0.6004563182569393,-1.3285952186334282,2.6895577171650746,0.32669531972700383,-0.27158356796637145,-0.5470266960162421,-0.8412390880739781,monitor,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01223,"Rio de Janeiro, Brazil",District 9,-1.7321543360586051,-0.9427511035309898,-1.1654879339415887,5.884174813409873e-05,1.0978865448901525,2.5329665845891847,-0.8412390880739781,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SEG-01224,"Mexico City, Mexico",Zone X,-0.0009999954968279699,-1.645213931850633,-0.20565604412979374,-0.6159868194565579,-0.18067406260227886,0.38704241243901516,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
SEG-01225,"Kolkata, India",Sector 5,0.12963115579612838,0.713536086974627,-0.9989055398420209,1.230900636903073,-1.3520080740242417,-0.7506626153951134,-0.3951776317455606,low_lying|event_2023-03-17,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SEG-01226,"Istanbul, Türkiye",Zone VIII,0.8868214336334287,-0.03361772713583928,0.4025019025829136,-0.14945535261571324,-1.2727536334504173,-0.7152476728944401,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
SEG-01227,"Taipei, Taiwan",District 7,0.2246460696809072,1.1307183703315684,0.015866222450583733,1.2741870616615019,-0.9172741573472347,-0.18402353538434138,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-01228,"Nairobi, Kenya",Ward H,-0.8419906458790238,0.06520742180896408,0.02996308824102837,5.884174813409873e-05,-1.0874381032851517,-0.9410179313362321,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
SEG-01229,"Durban, South Africa",District 1,-2.0157348883953308,-0.008242159370558031,-0.03819226170165703,0.8990380470884521,-0.6189044987163664,-0.011375690693558994,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-01230,"Doha, Qatar",Sector 18,0.24261835122273256,0.24947595676721454,1.7316355020651786,-1.5634785613910558,-0.2436114124697275,-1.3969853160324004,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
SEG-01231,"Shenzhen, China",Ward A,0.12189371632628901,1.0348808212156129,-1.1170115758702859,1.6060496514761238,-0.7599307826786128,2.5329665845891847,1.835129649896527,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SEG-01232,"Tokyo, Japan",Sector 4,0.6653931157716052,1.3568763616061583,-0.5961110736859234,5.884174813409873e-05,-0.17368102372811778,-0.7993581613335392,1.835129649896527,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
SEG-01233,"Pune, India",Zone III,-0.029355469129239108,0.5305063948054952,0.9501378507338736,0.004451935414255725,0.01396551939520157,0.4622991652529456,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-01234,"Cape Town, South Africa",District 29,-2.1807720747935995,-0.16673724683497299,-0.2890941392343392,0.04292875742174807,2.2674722965935747,-0.08220557569490557,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-01235,"New York, USA",Zone V,0.8676559695371492,-1.3294152333759515,0.2846896626641718,-1.7125762466700887,-1.1340583624462248,-0.5470266960162421,-0.3951776317455606,sparse_drainage,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SEG-01236,"Kuala Lumpur, Malaysia",District 16,-0.6640836248693496,0.8800050272185475,0.02996308824102837,0.20645525095359032,1.4696831116997107,2.5329665845891847,1.835129649896527,extreme_rain_history,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-01237,"Lima, Peru",District 2,-1.2846218517619412,-1.3675042423125665,1.0156543831575129,-1.7751010824322635,0.3857620862047598,-0.7506626153951134,-0.3951776317455606,sparse_drainage|event_2024-06-28,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
SEG-01238,"Shenzhen, China",Sector 27,0.1285282679165363,1.0364058235617408,-1.1654879339415887,5.884174813409873e-05,2.2674722965935747,1.6752609459010046,-0.6739660419508215,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
SEG-01239,"Dhaka, Bangladesh",Zone VIII,0.18127950525301198,0.7398337956763866,1.9646158169169552,0.5190794297644655,-0.25410097078096905,0.6260932743185595,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01240,"Delhi, India",Sector 19,0.3794340126816118,0.5717396004214277,0.5505751417825293,1.1250893763824699,-0.37764465755781285,0.40917675150193594,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01241,"Rio de Janeiro, Brazil",Sector 19,-1.729297923138418,-0.9416958288661692,-1.1064349159274562,0.38922015548917877,2.2674722965935747,0.46672603306552984,-0.6739660419508215,low_lying,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SEG-01242,"Dubai, UAE",Zone IX,0.2387636645976804,0.2957753106596348,0.02996308824102837,0.5575562517719579,-0.39745826770126896,-0.9897134772746579,-0.6739660419508215,monitor,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
SEG-01243,"Miami, USA",Borough Hillside,0.26146052192492014,-1.4065385158092358,-0.7474160700902927,-0.04845369484604593,-1.0408178441240785,1.9452998824686387,-0.3951776317455606,extreme_rain_history,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SEG-01244,"Kolkata, India",Zone IX,0.12973450167229597,0.7137569622175489,0.02996308824102837,0.672986717794435,-1.2016577382297808,-0.9498716669614005,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-01245,"Accra, Ghana",District 4,-0.5639363158430049,-0.39987581871900196,-1.0752925283180133,0.26417048396482884,2.2674722965935747,1.1573174118286582,1.835129649896527,ponding_hotspot|low_lying|event_2023-03-15,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
SEG-01246,"Chennai, India",Sector 27,-0.26083574859334585,0.6101736530527384,-1.1654879339415887,0.4565545940022906,-1.1981612187927004,0.12585721149654963,1.835129649896527,ponding_hotspot|low_lying|event_2023-08-19,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SEG-01247,"Manila, Philippines",Borough North,-0.19572784660776493,1.1212880436172936,-1.0221154324943416,-0.6592732442149866,0.07107533686751624,0.2896513205621636,-0.6739660419508215,low_lying,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
SEG-01248,"Lima, Peru",Zone X,-1.2838271195194408,-1.3677350510316304,0.7624021367486463,0.06697677117643068,0.15732281631550146,-1.2066300000912815,2.113918060101788,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
SEG-01249,"Chennai, India",District 3,-0.26109178125092963,0.6102601497392954,-1.1654879339415887,-1.2845216018367367,-0.491864292502442,1.3653801990201138,-0.3951776317455606,ponding_hotspot|low_lying|event_2023-07-26,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
SEG-01250,"Kolkata, India",Sector 17,0.13194314133145316,0.7124311700771377,0.5370605207444693,-0.02440568109136332,-0.23312185415848616,-0.8878955175852223,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01251,"Rome, Italy",District 19,0.9213245549478251,-0.2399056729176182,0.6307814796823212,-1.2219967660745616,0.0711010088163934,-0.852480575084549,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
SEG-01252,"Accra, Ghana",Borough Old Town,-0.5629820234591534,-0.4012150776352968,-0.7923668748473188,-0.0676921058497921,-1.213312803020049,0.8695710040106882,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-01253,"Istanbul, Türkiye",District 30,0.8884713264078588,-0.03523888301621653,0.002645397522046532,-1.188329546818006,0.9323846248683426,-0.7993581613335392,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-01254,"Jakarta, Indonesia",Ward H,-1.0461280449154493,0.9446806455503856,-0.6889506442952062,1.3511407056764866,-1.0571349348304542,2.237473158099193,2.113918060101788,extreme_rain_history,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-01255,"Colombo, Sri Lanka",Sector 18,-0.5123452034727242,0.6059395277082874,-1.0274037624657564,0.023690346418001898,0.7680482113255598,0.3250662630628367,0.4411875988702223,low_lying,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SEG-01256,"Accra, Ghana",Borough Delta,-0.5686521771899302,-0.39999333551396665,-0.737427002366509,0.2256936619573365,0.9638532998020671,0.05060045868261914,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-01257,"Houston, USA",District 28,0.4260366613403969,-1.596422708884927,-0.24884407222968175,5.884174813409873e-05,-0.5175054350410323,-1.047262758838252,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
